# evolve: q=0.2 e0=0.5 Vx0=0 Vy0=0 varpi0=0 xi=[0.510826,3] chandrasekhar=integral
xi a_over_ah e sig_e Vx sig_Vx Vy sig_Vy varpi sig_varpi t sig_t x sig_x y sig_y C_xx C_xy C_yy C_VxVx C_VxVy C_VyVy
2.445003633416658e+00 8.672581979012037e-02 7.296168510596533e-01 1.120395155339317e-03 3.173572535947431e-02 4.410637038048526e-04 7.899980875175497e-03 1.620084688403133e-03 -3.491647923194448e+00 5.127689029837771e-02 5.813862456246685e-01 2.396513753992589e-04 2.675065098045063e-03 5.331765976059875e-04 1.116552243516061e-02 2.890172778994687e-04 2.842772842346972e-07 -1.447436202124651e-07 8.353098692441874e-08 1.945371908140547e-07 -6.242845857740415e-07 2.624674397598277e-06
2.451354604168712e+00 8.617677198394254e-02 7.306173041332470e-01 1.120697688532223e-03 3.183115237098904e-02 4.233202475997784e-04 7.492873783654751e-03 1.624983948853633e-03 -3.504232573625554e+00 5.153275303718143e-02 5.855708458230944e-01 2.411381941293818e-04 2.808067915481901e-03 5.347950843112941e-04 1.119772937810322e-02 2.955576625540911e-04 2.860057822035241e-07 -1.487027643470226e-07 8.735433189443801e-08 1.792000320279377e-07 -5.933261892536426e-07 2.640572834031945e-06
2.457736562220101e+00 8.562854667633370e-02 7.316238080537504e-01 1.120999392214649e-03 3.192233569788595e-02 4.057019434373002e-04 7.078839521576355e-03 1.629673163082895e-03 -3.516790837571440e+00 5.182286497333499e-02 5.898011490932484e-01 2.428025378258920e-04 2.942918067504521e-03 5.363458198835328e-04 1.122855180265461e-02 3.021948006499158e-04 2.876668385065390e-07 -1.527117824067959e-07 9.132169753984233e-08 1.645940669088023e-07 -5.616139695618826e-07 2.655834618472606e-06
2.477346691345845e+00 8.396571725638630e-02 7.347239730229562e-01 1.122069381969086e-03 3.217280331981671e-02 3.519291092358481e-04 5.771004584341856e-03 1.643592275897903e-03 -3.554464290195416e+00 5.274114818312341e-02 6.029592509324921e-01 2.480043231520606e-04 3.364657681129474e-03 5.406129335939067e-04 1.131312539416990e-02 3.229878020891678e-04 2.922623439690097e-07 -1.651943320730946e-07 1.043211202983914e-07 1.238540979275375e-07 -4.592648260974669e-07 2.701395569391247e-06
2.497133617913740e+00 8.232062312710546e-02 7.378638198085119e-01 1.123098052073468e-03 3.237952520624027e-02 2.989792937099408e-04 4.396716930670505e-03 1.657135164053383e-03 -3.590737013728423e+00 5.339207484843714e-02 6.164839271998114e-01 2.527906381566508e-04 3.801239118092603e-03 5.441055764219501e-04 1.138191342623274e-02 3.445663284896310e-04 2.960508782934626e-07 -1.779811702563095e-07 1.187259547288243e-07 8.938861806729502e-08 -3.480798156444514e-07 2.746096951942233e-06
2.508188887044121e+00 8.141555856758405e-02 7.396234232043912e-01 1.123736704060950e-03 3.247475198760852e-02 2.724436327942888e-04 3.607419392940405e-03 1.664583097153763e-03 -3.610220279177029e+00 5.354065390907552e-02 6.241515864411392e-01 2.553710389505418e-04 4.049889290056366e-03 5.456766782668243e-04 1.141260349155878e-02 3.568811534858091e-04 2.977630372043152e-07 -1.851785785500636e-07 1.273641577133616e-07 7.422553305014929e-08 -2.826238136245201e-07 2.770836887330013e-06
2.515224013695985e+00 8.084479983565745e-02 7.407453395200825e-01 1.124524833499398e-03 3.252811686514476e-02 2.581177172566972e-04 3.098514316710806e-03 1.669282885268427e-03 -3.622402626593931e+00 5.355551219824473e-02 6.290738483817150e-01 2.569442473490804e-04 4.209871949071441e-03 5.465279597502390e-04 1.142910795897759e-02 3.648149658240683e-04 2.986928107887588e-07 -1.897690062153440e-07 1.330899592892161e-07 6.662475596180825e-08 -2.398293325315800e-07 2.786505351050084e-06
2.522278814975146e+00 8.027646294745203e-02 7.418726093247783e-01 1.125694446006370e-03 3.257709050678614e-02 2.461581345857186e-04 2.584162048918119e-03 1.673930781923698e-03 -3.634633876149753e+00 5.354560854759841e-02 6.340452919360599e-01 2.584140361611269e-04 4.371707420423387e-03 5.472627280318660e-04 1.144323357391577e-02 3.728495441101884e-04 2.994964934928801e-07 -1.943763432579533e-07 1.390167825431753e-07 6.059382722272076e-08 -1.961642893653225e-07 2.802044262671684e-06
2.543053936632746e+00 7.862591420404066e-02 7.452047347332145e-01 1.128570244156039e-03 3.269265549528869e-02 2.241931779593753e-04 1.049199617702320e-03 1.686367574729655e-03 -3.671027401458946e+00 5.347024620027377e-02 6.488957723392323e-01 2.626868045760525e-04 4.856410212093785e-03 5.487105234651540e-04 1.147020613685371e-02 3.969675219880478e-04 3.010832385614033e-07 -2.079333950640980e-07 1.575832135133312e-07 5.026258104352411e-08 -6.403175595035822e-08 2.843835597099578e-06
2.564305378661323e+00 7.697262970762148e-02 7.486293545518145e-01 1.129351418192934e-03 3.275708428777270e-02 2.258311617687417e-04 -5.439300333459872e-04 1.696138729792485e-03 -3.709144303300197e+00 5.342224992527667e-02 6.644173153040597e-01 2.668307157353042e-04 5.364432683583467e-03 5.490335262200211e-04 1.147410418097712e-02 4.223368483868543e-04 3.014378129135906e-07 -2.216873617886806e-07 1.783684135053407e-07 5.099971362581960e-08 7.548465581976173e-08 2.876886590702064e-06
2.569286349372276e+00 7.659018455825374e-02 7.494336428582018e-01 1.129111731089061e-03 3.276258105760522e-02 2.304780800110696e-04 -9.191156223835834e-04 1.697956640430020e-03 -3.718222857841184e+00 5.342582878845112e-02 6.681039550704737e-01 2.678922684525632e-04 5.485207631251439e-03 5.489329681397398e-04 1.147140683339351e-02 4.283822173036341e-04 3.013274035107047e-07 -2.248791932305703e-07 1.835113241019779e-07 5.312014536558899e-08 1.086202087032218e-07 2.883056752780400e-06
2.572143554174653e+00 7.637166304413928e-02 7.498951725722540e-01 1.128895954351644e-03 3.276387574693512e-02 2.339123568666840e-04 -1.134419331092278e-03 1.698919587412683e-03 -3.723453938189852e+00 5.343114039883668e-02 6.702270237335828e-01 2.685403768142193e-04 5.554766461444383e-03 5.488444208357189e-04 1.146922683107055e-02 4.318665007411602e-04 3.012301982824957e-07 -2.267028810187553e-07 1.865086744624145e-07 5.471499069492693e-08 1.276757332856838e-07 2.886327764494481e-06
2.577224255839276e+00 7.598462545241602e-02 7.507158177546436e-01 1.127532404733163e-03 3.276229455286034e-02 2.408680477935315e-04 -1.516542369875500e-03 1.700486893772487e-03 -3.732763370640114e+00 5.344828280547011e-02 6.740168030516799e-01 2.699528269027782e-04 5.678933046986943e-03 5.486306350524623e-04 1.146420239492631e-02 4.380911935831053e-04 3.009955737180680e-07 -2.299323298377804e-07 1.919238938950698e-07 5.801741644786698e-08 1.617385020284446e-07 2.891655675892000e-06
2.581826351817007e+00 7.563574033042164e-02 7.514587085761734e-01 1.126070281555358e-03 3.275604659275842e-02 2.483744691492559e-04 -1.860851906495574e-03 1.701677570374352e-03 -3.741165702097299e+00 5.346535975609383e-02 6.774651091720185e-01 2.713241287857585e-04 5.791898019557360e-03 5.483748128514417e-04 1.145837828719274e-02 4.437601676349998e-04 3.007149353698537e-07 -2.328393374052388e-07 1.969230863794431e-07 6.168987692517468e-08 1.925054214915063e-07 2.895706553515158e-06
2.604836831705664e+00 7.391519683024665e-02 7.551633315351153e-01 1.116813317394854e-03 3.265378164394345e-02 2.971006727721989e-04 -3.548772675170108e-03 1.703741524769076e-03 -3.782717286186694e+00 5.355333704840417e-02 6.949270622519560e-01 2.785416626672831e-04 6.363160553419425e-03 5.462059814342004e-04 1.141100660595312e-02 4.725140839382524e-04 2.983409741544981e-07 -2.470521427195623e-07 2.232695595200059e-07 8.826880976169322e-08 3.435218447737123e-07 2.902735183222455e-06
2.628349915222381e+00 7.219749599298481e-02 7.589256619390777e-01 1.105042260944740e-03 3.242509588806070e-02 3.578110873105054e-04 -5.205547557328268e-03 1.698726573415712e-03 -3.824697188856647e+00 5.361536978653306e-02 7.131519661173726e-01 2.857661081279879e-04 6.956371983976221e-03 5.424577680607599e-04 1.133107221355953e-02 5.025216902858368e-04 2.942604301294613e-07 -2.608592396303581e-07 2.525280492077345e-07 1.280287742023261e-07 4.902344327542273e-07 2.885671971228687e-06
2.633340143198343e+00 7.183811147980583e-02 7.597206499943543e-01 1.102460986645228e-03 3.236044043767431e-02 3.718985669551490e-04 -5.548341709363641e-03 1.696798762269766e-03 -3.833631045435437e+00 5.362162244014843e-02 7.170703008336115e-01 2.873633897396149e-04 7.083299434428951e-03 5.414636093733746e-04 1.131000209402436e-02 5.089609775825955e-04 2.931828402756425e-07 -2.636754159850788e-07 2.590412767018313e-07 1.383085441032935e-07 5.201397505105357e-07 2.879126039640211e-06
2.637766285375681e+00 7.152084842828274e-02 7.604247171569670e-01 1.100182467271193e-03 3.229831868836080e-02 3.847123665585776e-04 -5.850293551816143e-03 1.694818671781783e-03 -3.841607030740883e+00 5.362124023699589e-02 7.205608227724104e-01 2.887749783316944e-04 7.196147124429958e-03 5.405237928048685e-04 1.129010777899232e-02 5.146910606075950e-04 2.921659705881604e-07 -2.661356234773330e-07 2.649068878693710e-07 1.480036049831014e-07 5.462265778320326e-07 2.872410330220167e-06
2.642744876612097e+00 7.116566026107676e-02 7.612154617783770e-01 1.097640662188008e-03 3.222272569133695e-02 3.994144581762184e-04 -6.188978684847885e-03 1.692241773520862e-03 -3.850750544717720e+00 5.361425260518073e-02 7.245045204608243e-01 2.903314085712598e-04 7.323374770960867e-03 5.394011872156868e-04 1.126636738076307e-02 5.211564738693366e-04 2.909536407696923e-07 -2.688588555551277e-07 2.716040702559205e-07 1.595319094002021e-07 5.751653522833367e-07 2.863682220049031e-06
2.665112853072492e+00 6.959149947556492e-02 7.647531407282865e-01 1.086909904388394e-03 3.180514251757871e-02 4.677533065201866e-04 -7.706690858757475e-03 1.675979667080850e-03 -3.894421714177680e+00 5.363101241310287e-02 7.424565036089773e-01 2.972334110873044e-04 7.898269014973239e-03 5.334876286385655e-04 1.114158925247574e-02 5.504363481314678e-04 2.846090499104000e-07 -2.804591864082740e-07 3.029801733443065e-07 2.187931557605676e-07 7.016617796538977e-07 2.808907844468436e-06
2.687229449226965e+00 6.806926772698070e-02 7.682308165020614e-01 1.078146018124503e-03 3.126186206497183e-02 5.380109365969186e-04 -9.213013336853721e-03 1.652060273871274e-03 -3.941659515669319e+00 5.409863648276229e-02 7.605935903531129e-01 3.031784771921378e-04 8.470375815326342e-03 5.262039143912881e-04 1.098811900119446e-02 5.796708361100578e-04 2.768905595207141e-07 -2.907329869854295e-07 3.360182782365335e-07 2.894557678978936e-07 8.214988566890783e-07 2.729303148503628e-06
2.693373023699947e+00 6.765236107121507e-02 7.691943681248861e-01 1.076266029432374e-03 3.108769759393756e-02 5.584152199911780e-04 -9.633400630013502e-03 1.644241645177010e-03 -3.955361456765186e+00 5.439208937977039e-02 7.657020449161259e-01 3.047964641790222e-04 8.629634566846074e-03 5.239195632337495e-04 1.093998023731993e-02 5.878246408880164e-04 2.744917087390428e-07 -2.933420826879554e-07 3.455378084351255e-07 3.118275579177957e-07 8.539493204986460e-07 2.703530587734399e-06
2.697823328243222e+00 6.735195640330378e-02 7.698919338280674e-01 1.075108878133128e-03 3.095534039923946e-02 5.735447003001348e-04 -9.938393814974560e-03 1.638336815406645e-03 -3.965401067956877e+00 5.466044408857317e-02 7.694219893198762e-01 3.060160374547117e-04 8.745034309636596e-03 5.221925954200245e-04 1.090357693599121e-02 5.937370507947382e-04 2.726851067115014e-07 -2.951594063012399e-07 3.525236854864335e-07 3.289535232423714e-07 8.772649551236855e-07 2.684147520716788e-06
2.705271946687434e+00 6.685214115600939e-02 7.710597940476169e-01 1.075176560932800e-03 3.072338855729751e-02 5.995543518541377e-04 -1.044842231633856e-02 1.628139960674570e-03 -3.982186830400118e+00 5.518474244920687e-02 7.756854940242648e-01 3.080577857155328e-04 8.938202074836497e-03 5.191654864630878e-04 1.083972747460551e-02 6.036415160861028e-04 2.695328023344546e-07 -2.980573392810355e-07 3.643830799427288e-07 3.594654208272351e-07 9.160168612764330e-07 2.650839731545390e-06
2.711986902832164e+00 6.640473579480327e-02 7.721140711866068e-01 1.075768539092838e-03 3.050462558452336e-02 6.234414628962046e-04 -1.090615661865393e-02 1.618662890612594e-03 -3.997068873781216e+00 5.569591506951693e-02 7.813728760323533e-01 3.099673531324127e-04 9.112319059845228e-03 5.162887756052978e-04 1.077899907693984e-02 6.125782407899691e-04 2.665540998160176e-07 -3.005091976486013e-07 3.752521010893335e-07 3.886792576581598e-07 9.505729443661421e-07 2.620069553446320e-06
2.733598478680317e+00 6.498502120254689e-02 7.755196975185241e-01 1.079109330248906e-03 2.974766848643910e-02 7.019827366778580e-04 -1.235933852380678e-02 1.586802544373378e-03 -4.042761187860384e+00 5.724175893045590e-02 7.999451536374007e-01 3.159445569151490e-04 9.671918427668061e-03 5.060757372125182e-04 1.056284856529788e-02 6.413614142529974e-04 2.561126517951938e-07 -3.072837439454934e-07 4.113444636926049e-07 4.927797625937349e-07 1.059967874908788e-06 2.517942314829825e-06
2.756490310093693e+00 6.351429310821666e-02 7.791513234665277e-01 1.082973522993837e-03 2.887913476911978e-02 7.874694226181478e-04 -1.385456302752772e-02 1.551969929560531e-03 -4.086836858679233e+00 5.810267530964128e-02 8.200733190519630e-01 3.218037385002015e-04 1.026200206781020e-02 4.936791842002509e-04 1.029888730388337e-02 6.718220067813561e-04 2.437191369126253e-07 -3.124076328762104e-07 4.513448087957284e-07 6.201080915585591e-07 1.172475342357934e-06 2.408610662260120e-06
2.761496776804524e+00 6.319710557104886e-02 7.799488219857138e-01 1.083659230410823e-03 2.868255166450171e-02 8.064933624518114e-04 -1.417490980029785e-02 1.544313481888752e-03 -4.095887312539512e+00 5.814835548166467e-02 8.245388004609796e-01 3.232094184527293e-04 1.039052275590185e-02 4.907551474036560e-04 1.023630326860081e-02 6.784725006689362e-04 2.408406147031841e-07 -3.132216757908767e-07 4.603249341639596e-07 6.504315436788288e-07 1.196252701724697e-06 2.384904130343362e-06
2.777370649465927e+00 6.220184299906465e-02 7.824793652562815e-01 1.081633939673314e-03 2.804458487137073e-02 8.673966959791088e-04 -1.518613263876957e-02 1.519526797546329e-03 -4.123928740878427e+00 5.812248809248301e-02 8.388448764129213e-01 3.286466519049953e-04 1.079630967401460e-02 4.809888386802107e-04 1.002626299008808e-02 6.995108147404909e-04 2.313502629349377e-07 -3.150242709596006e-07 4.893153799389053e-07 7.523770281954743e-07 1.268935324561342e-06 2.308961688461402e-06
2.791756301401386e+00 6.131343442526548e-02 7.847716684626201e-01 1.078869069290637e-03 2.744702335469545e-02 9.225322245859280e-04 -1.610177026612131e-02 1.495680301588979e-03 -4.149008209143124e+00 5.803937058310184e-02 8.520024570333659e-01 3.337106123198429e-04 1.116138797233876e-02 4.714995809293107e-04 9.820410771702868e-03 7.184887759067333e-04 2.223118548165157e-07 -3.155703657121567e-07 5.162261211039560e-07 8.510657053994610e-07 1.331123490560015e-06 2.237059564561298e-06
2.813749092667898e+00 5.997970088008856e-02 7.882727403735392e-01 1.074407159812053e-03 2.649918752888349e-02 1.005595349592700e-03 -1.749343244308937e-02 1.455958554677323e-03 -4.187383746562155e+00 5.794687318488771e-02 8.724770953908917e-01 3.408480818387192e-04 1.171368754822998e-02 4.558527755627539e-04 9.476406478563015e-03 7.472969948868212e-04 2.078017529882665e-07 -3.142366664224787e-07 5.584527985668736e-07 1.011222007122466e-06 1.417298842269247e-06 2.119815312938081e-06
2.820224763860215e+00 5.959254695266167e-02 7.893029949848490e-01 1.073296333801376e-03 2.621241332305609e-02 1.029835583807977e-03 -1.789876414143891e-02 1.443612553042584e-03 -4.198793744561038e+00 5.794517335361631e-02 8.785900428211582e-01 3.429576898531020e-04 1.187479999093447e-02 4.509928625872858e-04 9.368228362218938e-03 7.557243251183752e-04 2.033945621046745e-07 -3.133131562974189e-07 5.711192555756236e-07 1.060561329677116e-06 1.440261578014359e-06 2.084017203302128e-06
2.824458253099006e+00 5.934079581529015e-02 7.899764756272226e-01 1.072679171371944e-03 2.602309169832425e-02 1.045649185403085e-03 -1.816200489010699e-02 1.435421030274734e-03 -4.206296938223383e+00 5.795224476875900e-02 8.826074954959551e-01 3.443995737323646e-04 1.197972704436935e-02 4.477560654558759e-04 9.295791262744097e-03 7.612187705936490e-04 2.004854941525266e-07 -3.125732534984998e-07 5.794540167041065e-07 1.093382218934135e-06 1.454623707496379e-06 2.060433534154979e-06
2.845035596302422e+00 5.813219741171195e-02 7.932569278415408e-01 1.074448846884627e-03 2.508526807820610e-02 1.120111105628710e-03 -1.939258020875597e-02 1.393861174008053e-03 -4.243644749185299e+00 5.800269476624770e-02 9.023863888697274e-01 3.514030315872005e-04 1.248517329896229e-02 4.313945140157479e-04 8.924201178960416e-03 7.877565536753406e-04 1.861012267228833e-07 -3.073855091527274e-07 6.205603878584498e-07 1.254648888952772e-06 1.515876270679379e-06 1.942848972407108e-06
2.867207674925797e+00 5.685746966311518e-02 7.968103265884362e-01 1.077719374818842e-03 2.404404117648066e-02 1.193527392323740e-03 -2.061274005589504e-02 1.345554554307863e-03 -4.285811824564947e+00 5.809093033147943e-02 9.241800185726633e-01 3.587201596046618e-04 1.302053964238893e-02 4.127571316690490e-04 8.488020518904370e-03 8.160096060686944e-04 1.703684497436606e-07 -2.987284925078919e-07 6.658716771963858e-07 1.424507636227106e-06 1.563291245825904e-06 1.810517058618631e-06
2.875460246343453e+00 5.639018015616467e-02 7.981383574151963e-01 1.078901630748795e-03 2.364845671182346e-02 1.219181881109712e-03 -2.103975622821443e-02 1.326714144198979e-03 -4.301995748664035e+00 5.815098159948098e-02 9.324214308418443e-01 3.613407641321752e-04 1.321706707013509e-02 4.056108917812711e-04 8.316370715197500e-03 8.264188979182744e-04 1.645201955315980e-07 -2.946641625378531e-07 6.829681948364553e-07 1.486404459226215e-06 1.575998629582934e-06 1.760170420417630e-06
2.886356109393473e+00 5.577909566790714e-02 7.998961805642817e-01 1.080327628595972e-03 2.311950915039625e-02 1.252077152288294e-03 -2.158312723412330e-02 1.301387695879866e-03 -4.323692958739876e+00 5.827077454608905e-02 9.434108184438087e-01 3.650189104750118e-04 1.347404422164882e-02 3.960474940776536e-04 8.082145159531373e-03 8.400604638270976e-04 1.568536175651890e-07 -2.885804531466458e-07 7.057015828853983e-07 1.567697195282363e-06 1.588821408132187e-06 1.693609934987508e-06
2.900697298391238e+00 5.498486582730635e-02 8.022173334785064e-01 1.082263348847494e-03 2.241426410703912e-02 1.294665784577019e-03 -2.227463422892278e-02 1.267551132778464e-03 -4.352330739665815e+00 5.849977134697608e-02 9.580578804988381e-01 3.707609352153792e-04 1.380750974152121e-02 3.833102271413504e-04 7.760918561249651e-03 8.578149564673348e-04 1.469267302311536e-07 -2.793082149707162e-07 7.358464995390556e-07 1.676159493754429e-06 1.599431636717849e-06 1.606685874207967e-06
2.914091104226276e+00 5.425331924322808e-02 8.043917695142542e-01 1.083119805017510e-03 2.174883068316576e-02 1.333750141729615e-03 -2.290555378547255e-02 1.235121734373054e-03 -4.378639214800823e+00 5.872805915967202e-02 9.719199581378603e-01 3.763119338671476e-04 1.411360365569700e-02 3.713636703885460e-04 7.447747280671069e-03 8.741589726843149e-04 1.379109756844526e-07 -2.693199612603618e-07 7.641539095244969e-07 1.778889440563768e-06 1.604790309942817e-06 1.525525698720700e-06
2.934001439808816e+00 5.318380002536290e-02 8.076302519322721e-01 1.081362610219749e-03 2.074662369525968e-02 1.390312288587120e-03 -2.381528874705022e-02 1.185087539831184e-03 -4.416582538713477e+00 5.899179997806458e-02 9.928527005822301e-01 3.840459578693408e-04 1.455837361298701e-02 3.537630825989868e-04 6.958656170579720e-03 8.979870185759885e-04 1.251483186099376e-07 -2.520323101895817e-07 8.063806855309926e-07 1.932968259796356e-06 1.605061350478313e-06 1.404432477063129e-06
2.942757802459032e+00 5.272013635143347e-02 8.090541759750762e-01 1.079144729307624e-03 2.030000156442756e-02 1.414621356376606e-03 -2.420261989982878e-02 1.162559119370161e-03 -4.432755477717635e+00 5.905801311741714e-02 1.002183172612582e+00 3.874315545025228e-04 1.474986610594451e-02 3.461817034674954e-04 6.734631926556283e-03 9.082751009696152e-04 1.198417718156569e-07 -2.434853638303397e-07 8.249636590413647e-07 2.001153581916790e-06 1.602037785577567e-06 1.351543706030724e-06
2.947240689210990e+00 5.248432689906470e-02 8.097824853508367e-01 1.077629713395692e-03 2.006970056531730e-02 1.426925690404364e-03 -2.439729733724228e-02 1.150954042550272e-03 -4.440908873226040e+00 5.907903661304461e-02 1.006989712140987e+00 3.892524269722351e-04 1.484688547866027e-02 3.423594332000890e-04 6.617831839478146e-03 9.134942906128652e-04 1.172099815010862e-07 -2.388831697235172e-07 8.344718189823017e-07 2.036116925935970e-06 1.599660167540375e-06 1.324695208062813e-06
2.952931152123559e+00 5.218651493096359e-02 8.107052427155149e-01 1.072758752673970e-03 1.977499608863851e-02 1.442172054194020e-03 -2.463972803168550e-02 1.136077169192968e-03 -4.451147807160345e+00 5.909429379628072e-02 1.013120395416842e+00 3.916494977711133e-04 1.496902422494218e-02 3.375789444654714e-04 6.467512431686094e-03 9.200711011693318e-04 1.139595437464218e-07 -2.328186353969135e-07 8.465308312069468e-07 2.079860233898198e-06 1.596010849942313e-06 1.290671334361507e-06
2.958075536470810e+00 5.191873680776311e-02 8.115361186269102e-01 1.067830915022622e-03 1.950506709656265e-02 1.455598964930925e-03 -2.485265202880711e-02 1.122412831747577e-03 -4.460322423065679e+00 5.910479179167613e-02 1.018691548448167e+00 3.939079209428648e-04 1.507844279989325e-02 3.333360449014963e-04 6.329644313577933e-03 9.259696698077366e-04 1.111129188305724e-07 -2.271206950608255e-07 8.574198294038488e-07 2.118768346707979e-06 1.591558211711979e-06 1.259810564871615e-06
2.978472099923427e+00 5.087049955724961e-02 8.147957210534392e-01 1.047051473029827e-03 1.840198392133372e-02 1.504937039889826e-03 -2.563569253281624e-02 1.065547740787556e-03 -4.496013111908370e+00 5.913072341999448e-02 1.041053544686619e+00 4.028891768030874e-04 1.550233719325817e-02 3.174919242221155e-04 5.764921795481570e-03 9.488819409202186e-04 1.008011219462615e-07 -2.025102712296372e-07 9.003769378045213e-07 2.264835494032351e-06 1.562459171632998e-06 1.135391987897466e-06
2.997908348652810e+00 4.989131454180683e-02 8.178502199957117e-01 1.028533298888823e-03 1.730616738185254e-02 1.546024149956671e-03 -2.629155247299544e-02 1.007329429473342e-03 -4.529189948105044e+00 5.915179440933609e-02 1.062778468273969e+00 4.107165448196847e-04 1.589024962758787e-02 3.044228941113812e-04 5.200687070341824e-03 9.699339347691487e-04 9.267329845914924e-08 -1.760616491730226e-07 9.407718378167631e-07 2.390190672249246e-06 1.518029986454072e-06 1.014712579483088e-06
3.000000000000000e+00 4.978706836786394e-02 8.181762350054584e-01 1.026788165309421e-03 1.718599886998128e-02 1.550149575759631e-03 -2.635717117602966e-02 1.000899015364919e-03 -4.532723255979256e+00 5.915475937587038e-02 1.065141144509649e+00 4.115474202563803e-04 1.593099656729572e-02 3.031681278523289e-04 5.138490919083956e-03 9.721498750280036e-04 9.191091374548600e-08 -1.730419775803273e-07 9.450753795169629e-07 2.402963707227764e-06 1.512334515797275e-06 1.001798838958464e-06
