# evolve: q=0.2 e0=0.5 Vx0=0 Vy0=0 varpi0=0 xi=[0.510826,10] chandrasekhar=integral
xi a_over_ah e sig_e Vx sig_Vx Vy sig_Vy varpi sig_varpi t sig_t x sig_x y sig_y C_xx C_xy C_yy C_VxVx C_VxVy C_VyVy
3.521272533019868e+00 2.956179286488783e-02 9.024686497551634e-01 8.059532382002505e-04 -6.930026069233442e-04 5.870358377248083e-05 -9.792379337952468e-04 4.219434959228041e-05 -5.461445037108829e+00 5.921645232405923e-02 1.832870277026299e+00 7.726489510249194e-04 6.638428342012252e-04 5.716289566213203e-05 -6.545536000835360e-04 4.818171577506126e-05 3.267596640479792e-09 1.971220345209574e-09 2.321477735028787e-09 3.446110747732675e-09 -2.361902461208269e-09 1.780363137515574e-09
3.524324078183010e+00 2.947172121760202e-02 9.028683014116374e-01 8.040920680990689e-04 -6.974292329072693e-04 5.834919427340514e-05 -9.736674043707921e-04 4.239509689956934e-05 -5.466640555815466e+00 5.922439338985652e-02 1.838685882289030e+00 7.762591241618365e-04 6.597997027422534e-04 5.747547018906015e-05 -6.602322732151578e-04 4.797485950235545e-05 3.303429673453542e-09 1.972532896428515e-09 2.301587144270745e-09 3.404628472355576e-09 -2.364680005772565e-09 1.797344241123875e-09
3.527363000653066e+00 2.938229489042153e-02 9.032654388365234e-01 8.022305643018226e-04 -7.017909082751656e-04 5.799784224382881e-05 -9.680832662091858e-04 4.259945842985799e-05 -5.471811092427631e+00 5.923222678040385e-02 1.844496188305211e+00 7.798532534293221e-04 6.557347243065056e-04 5.778624138532567e-05 -6.658733650695771e-04 4.776717770028928e-05 3.339249693443125e-09 1.973523543967582e-09 2.281703265451013e-09 3.363749704940054e-09 -2.366950987261905e-09 1.814713858517199e-09
3.530467499159120e+00 2.929121904539060e-02 9.036702546048385e-01 8.003216811815815e-04 -7.061982908886234e-04 5.764126370973925e-05 -9.623419159003844e-04 4.281344762144983e-05 -5.477089896058390e+00 5.924014798246253e-02 1.850451291258841e+00 7.835122104859233e-04 6.515423317523013e-04 5.810316444731235e-05 -6.716213147554124e-04 4.755329356450614e-05 3.375977718791422e-09 1.974206908866848e-09 2.261315728832101e-09 3.322515282055703e-09 -2.368751354601331e-09 1.832991297234628e-09
3.533482975533876e+00 2.920302510657054e-02 9.040625967784885e-01 7.984617374903078e-04 -7.104322652964433e-04 5.729779647600158e-05 -9.567308829491153e-04 4.302677722050112e-05 -5.482214382238500e+00 5.924776387589693e-02 1.856254504180183e+00 7.870449392806770e-04 6.474317977253044e-04 5.841043689404214e-05 -6.771897167100856e-04 4.734388982900348e-05 3.411779138152879e-09 1.974550266469759e-09 2.241443904140819e-09 3.283037481005300e-09 -2.369991016409197e-09 1.851303557982634e-09
3.536518911419177e+00 2.911450103937946e-02 9.044567374964861e-01 7.965847435034225e-04 -7.146477678583237e-04 5.695536240539013e-05 -9.510485693101867e-04 4.324724009165332e-05 -5.487370928051466e+00 5.925535888332188e-02 1.862115962121255e+00 7.905738358361520e-04 6.432552439258333e-04 5.871920821132228e-05 -6.827809087576975e-04 4.713143351637278e-05 3.447945412964618e-09 1.974574658344621e-09 2.221372025308267e-09 3.243913306729328e-09 -2.370728489354778e-09 1.870323775545106e-09
3.539565236679090e+00 2.902594375506453e-02 9.048513553001187e-01 7.946983839842925e-04 -7.188297417180647e-04 5.661553256088030e-05 -9.453143018985492e-04 4.347425364521879e-05 -5.492542585338951e+00 5.926291714821552e-02 1.868016591500875e+00 7.940826668796327e-04 6.390260031912228e-04 5.902842030337084e-05 -6.883757830523650e-04 4.691661936003039e-05 3.484354403511403e-09 1.974272828937241e-09 2.201169172173979e-09 3.205318527152097e-09 -2.370952624280443e-09 1.890010730008819e-09
3.542572850466121e+00 2.893877607551061e-02 9.052401018977454e-01 7.928347896603094e-04 -7.229111143145365e-04 5.628399710864991e-05 -9.396219486397368e-04 4.370397413083481e-05 -5.497646199385272e+00 5.927033320116806e-02 1.873861097163068e+00 7.975138083302155e-04 6.348128418631891e-04 5.933307410037496e-05 -6.938840496448245e-04 4.670294850079840e-05 3.520413682200586e-09 1.973652014163279e-09 2.181165398668228e-09 3.167888330526511e-09 -2.370668780273225e-09 1.910037354828678e-09
3.545545915134580e+00 2.885286699272145e-02 9.056235473962991e-01 7.909932442928253e-04 -7.268989246148222e-04 5.596029981689646e-05 -9.339657160982797e-04 4.393626445963797e-05 -5.502689054000226e+00 5.927763909879524e-02 1.879656955465679e+00 8.008741922493999e-04 6.306113659390444e-04 5.963359181319124e-05 -6.993135794828681e-04 4.649019988797910e-05 3.556165272542309e-09 1.972721044272141e-09 2.161338685624252e-09 3.131555155596942e-09 -2.369899176857754e-09 1.930395334667247e-09
3.548603984312180e+00 2.876476770500092e-02 9.060170915672002e-01 7.891017929531828e-04 -7.309519340117940e-04 5.563156568006029e-05 -9.281183442732370e-04 4.418019264851666e-05 -5.507873993770728e+00 5.928515410138455e-02 1.885637778899888e+00 8.043016805523951e-04 6.262517596641939e-04 5.994201927548121e-05 -7.048819829684039e-04 4.626979834333698e-05 3.593045674822161e-09 1.971432296435330e-09 2.140894238733069e-09 3.094871100014862e-09 -2.368607304057439e-09 1.951889422460045e-09
3.551609415762445e+00 2.867844694801485e-02 9.064030103722396e-01 7.872478531023447e-04 -7.348865596610540e-04 5.531258983903546e-05 -9.223434741942169e-04 4.442433521832126e-05 -5.512967700705931e+00 5.929257068341263e-02 1.891534749646280e+00 8.076474332391466e-04 6.219297256899600e-04 6.024444216184041e-05 -7.103380473385565e-04 4.605165967295952e-05 3.629392811391334e-09 1.969836567699095e-09 2.120755358634087e-09 3.059482594701370e-09 -2.366852939707974e-09 1.973521559589779e-09
3.554579212371642e+00 2.859340413594337e-02 9.067835280960821e-01 7.854230713267796e-04 -7.387268240107149e-04 5.500121389475564e-05 -9.166106069444417e-04 4.466925487434879e-05 -5.517999137770300e+00 5.929996379124574e-02 1.897380460747208e+00 8.109392995937194e-04 6.176225368323257e-04 6.054258177300189e-05 -7.157130486694405e-04 4.583463824938566e-05 3.665404207740620e-09 1.967937392857807e-09 2.100814063452047e-09 3.025133529896660e-09 -2.364658722131930e-09 1.995342331029533e-09
3.557523447977522e+00 2.850934222714984e-02 9.071599653727336e-01 7.836234690562410e-04 -7.424867559847495e-04 5.469599919243263e-05 -9.109018819959814e-04 4.491497211374934e-05 -5.522985462143220e+00 5.930739364698154e-02 1.903194230561304e+00 8.141985116637562e-04 6.133167901964414e-04 6.083745206784595e-05 -7.210254207550585e-04 4.561806537250721e-05 3.701195574107453e-09 1.965736525734094e-09 2.081007888330342e-09 2.991652327658591e-09 -2.362044420106453e-09 2.017354719978881e-09
3.560519603491815e+00 2.842405163996277e-02 9.075422231857361e-01 7.818044390663959e-04 -7.462644075130561e-04 5.438859571231167e-05 -9.050677967053151e-04 4.516719984309643e-05 -5.528057878154362e+00 5.931509839830058e-02 1.909129365377745e+00 8.175223737683740e-04 6.088987896799385e-04 6.113678478295598e-05 -7.264144365434692e-04 4.539624672358853e-05 3.737706453597478e-09 1.963170066845082e-09 2.060819216588922e-09 2.958119343557287e-09 -2.358950429200336e-09 2.040075941666210e-09
3.563497890549208e+00 2.833952259321015e-02 9.079213901386332e-01 7.800113079206474e-04 -7.499703707549683e-04 5.408576874781440e-05 -8.992444733454939e-04 4.541924669826305e-05 -5.533098187239734e+00 5.932294502843639e-02 1.915048002354632e+00 8.208466863282902e-04 6.044709236924730e-04 6.143357696849145e-05 -7.317539740036757e-04 4.517435033138196e-05 3.774084379143562e-09 1.960290592665680e-09 2.040721927862429e-09 2.925270381042057e-09 -2.355458249096504e-09 2.062907970637679e-09
3.566463627485857e+00 2.825559953266150e-02 9.082981628770357e-01 7.782434698072910e-04 -7.536116891180859e-04 5.378640741755002e-05 -8.934228661839859e-04 4.567064270205369e-05 -5.538115376183828e+00 5.933099029744771e-02 1.920960479808836e+00 8.241912771673950e-04 6.000259455394686e-04 6.172835261525293e-05 -7.370535289776883e-04 4.495202817092980e-05 3.810389516593004e-09 1.957096427577053e-09 2.020684836680067e-09 2.892977622886680e-09 -2.351585967271631e-09 2.085807604818650e-09
3.569396164693662e+00 2.817286031291823e-02 9.086699442036776e-01 7.765156506207298e-04 -7.571636638666257e-04 5.349196252895362e-05 -8.876448065335777e-04 4.591871928502887e-05 -5.543074489709852e+00 5.933921836464383e-02 1.926825252928908e+00 8.275467431674791e-04 5.955957384319418e-04 6.201906020915520e-05 -7.422763096383579e-04 4.473088694825806e-05 3.846363829226817e-09 1.953615891967829e-09 2.000852247177844e-09 2.861390055198978e-09 -2.347388201491524e-09 2.108528780777282e-09
3.572342351151921e+00 2.808997996380520e-02 9.090426899019255e-01 7.748029100362511e-04 -7.606830653629583e-04 5.319707103475178e-05 -8.818190058473580e-04 4.616651709007037e-05 -5.548054682302849e+00 5.934780354979231e-02 1.932735882819804e+00 8.309813312365039e-04 5.911099930495354e-04 6.231033526519248e-05 -7.475056336254907e-04 4.450743539497094e-05 3.882577880860689e-09 1.949795219290811e-09 1.980911805437512e-09 2.829928366676427e-09 -2.342820811996049e-09 2.131347300227759e-09
3.575350979261598e+00 2.800559466612867e-02 9.094225530031499e-01 7.730807820407539e-04 -7.642257801455529e-04 5.289616422121688e-05 -8.758490041338535e-04 4.641711519726180e-05 -5.553138235701329e+00 5.935694710032643e-02 1.938791034059560e+00 8.345702352272902e-04 5.864931833983652e-04 6.260695415886000e-05 -7.528271075091278e-04 4.427795366931632e-05 3.919630709049597e-09 1.945557113483963e-09 1.960537181142123e-09 2.798004189317944e-09 -2.337814986904613e-09 2.154548583235873e-09
3.578243454691248e+00 2.792470621199274e-02 9.097870154366217e-01 7.714536098957353e-04 -7.675824398505334e-04 5.260638008894894e-05 -8.700905372725600e-04 4.665479943913606e-05 -5.558023308826581e+00 5.936613877961191e-02 1.944630805989633e+00 8.381129890749421e-04 5.820204487952080e-04 6.289131554714098e-05 -7.579250523308463e-04 4.405612853498916e-05 3.955317571250057e-09 1.941160834456909e-09 1.940942461491486e-09 2.767431226062963e-09 -2.332696644446158e-09 2.176670310706011e-09
3.580863938798712e+00 2.785162575806256e-02 9.101166046246334e-01 7.701986234187006e-04 -7.705818844568131e-04 5.233686040829591e-05 -8.648409934729432e-04 4.685168513951325e-05 -5.562446731013475e+00 5.937507580644957e-02 1.949937031473673e+00 8.413910925927751e-04 5.779395043212447e-04 6.314824701318309e-05 -7.625280520589024e-04 4.385415811573621e-05 3.987701100837986e-09 1.936905963300050e-09 1.923187184039992e-09 2.739146957397452e-09 -2.327387459206415e-09 2.195080400412086e-09
3.582964113663933e+00 2.779319385377558e-02 9.103804357457810e-01 7.693928327251057e-04 -7.729582433659729e-04 5.208530094464378e-05 -8.605211280266809e-04 4.697712693423383e-05 -5.565988157418786e+00 5.938267570700670e-02 1.954200325812251e+00 8.440578721575408e-04 5.746492102358655e-04 6.335366348745991e-05 -7.662059435760691e-04 4.369158693153904e-05 4.013686677282310e-09 1.933312002455718e-09 1.908954768596233e-09 2.712878574494111e-09 -2.323179337988342e-09 2.206850454995117e-09
3.585106257343450e+00 2.773372056213852e-02 9.106492818815768e-01 7.685864654974086e-04 -7.753538133888756e-04 5.180965529388727e-05 -8.560543499332001e-04 4.709147717488581e-05 -5.569596236804935e+00 5.939058466869060e-02 1.958558565211311e+00 8.468249323767624e-04 5.712752401013344e-04 6.356269167092141e-05 -7.699465772767856e-04 4.352515553261329e-05 4.040215772452623e-09 1.929473807374355e-09 1.894439164138177e-09 2.684240381671421e-09 -2.319073313351722e-09 2.217607222512792e-09
3.587629115057239e+00 2.766384051705606e-02 9.109655813171079e-01 7.676551275097213e-04 -7.781361279379714e-04 5.147575549673418e-05 -8.507614924794460e-04 4.721860411454444e-05 -5.573840134153385e+00 5.940007726710878e-02 1.963704023126527e+00 8.501361501973723e-04 5.672785097507979e-04 6.380820981330923e-05 -7.743377554966346e-04 4.332837968850961e-05 4.071487639579292e-09 1.924727635609208e-09 1.877348486431652e-09 2.649753403959559e-09 -2.314181816397695e-09 2.229596574526073e-09
3.590361529000807e+00 2.758835462980540e-02 9.113077607282918e-01 7.666664516412697e-04 -7.811007845054547e-04 5.111033394040157e-05 -8.450122651238758e-04 4.735233976178461e-05 -5.578429794675859e+00 5.941054021323890e-02 1.969292337051247e+00 8.537748711714660e-04 5.629217288727440e-04 6.407329719834900e-05 -7.790760112732691e-04 4.311435007798644e-05 4.105387413867958e-09 1.919310157484133e-09 1.858847182647170e-09 2.612266235499365e-09 -2.308677605555983e-09 2.242244080915488e-09
3.593237230218026e+00 2.750913272866900e-02 9.116674504734270e-01 7.656455082212668e-04 -7.841654770176050e-04 5.072491625041052e-05 -8.389532186576522e-04 4.749110461929565e-05 -5.583252419983422e+00 5.942171145570187e-02 1.975191096537071e+00 8.576492741078621e-04 5.583051309818405e-04 6.435134057985309e-05 -7.840426588535824e-04 4.288810223908843e-05 4.141095034424247e-09 1.913296374926960e-09 1.839389313670502e-09 2.573017128611161e-09 -2.302596640869024e-09 2.255405017960885e-09
3.596113384902992e+00 2.743012588011466e-02 9.120267595948506e-01 7.646413902013654e-04 -7.871733414569111e-04 5.034020593266252e-05 -8.328897071079787e-04 4.762903039868428e-05 -5.588067758199377e+00 5.943299999695989e-02 1.981108666142843e+00 8.615556563315466e-04 5.536558440954776e-04 6.462843969439424e-05 -7.889892741462908e-04 4.266082572284966e-05 4.176835217331952e-09 1.906960638289811e-09 1.819946051355351e-09 2.534136333342871e-09 -2.296199289027639e-09 2.268524536718792e-09
3.598997403101496e+00 2.735113086417477e-02 9.123866184522768e-01 7.636484555757831e-04 -7.901318036326186e-04 4.995625727206886e-05 -8.268097322954814e-04 4.776719908089712e-05 -5.592888061002422e+00 5.944438648835022e-02 1.987060405657389e+00 8.654899520136909e-04 5.489619554867336e-04 6.490528656373042e-05 -7.939283137608109e-04 4.243195882658048e-05 4.212696223919964e-09 1.900284644501708e-09 1.800471129860621e-09 2.495627640633133e-09 -2.289459967396046e-09 2.281705308034059e-09
3.601832351559503e+00 2.727370162371734e-02 9.127399377433920e-01 7.626830259519524e-04 -7.929834464900325e-04 4.958143814941107e-05 -8.208360706144650e-04 4.790342956936680e-05 -5.597618245435254e+00 5.945559826454159e-02 1.992928473482098e+00 8.693612517819538e-04 5.443170094865660e-04 6.517642156851949e-05 -7.987625516662313e-04 4.220606840462200e-05 4.247965928477372e-09 1.893406608141573e-09 1.781352210175631e-09 2.458319008963876e-09 -2.282515546664115e-09 2.294738564507285e-09
3.604726221189874e+00 2.719488917835284e-02 9.131001787918011e-01 7.617054019204731e-04 -7.958365898365505e-04 4.920224111797051e-05 -8.147440661053382e-04 4.804336469159639e-05 -5.602438367907563e+00 5.946701674390189e-02 1.998936527902895e+00 8.733051212292145e-04 5.395441165332713e-04 6.545215259993677e-05 -8.036758660439159e-04 4.197457470097142e-05 4.283984279965409e-09 1.886062496061798e-09 1.761864921327430e-09 2.420860531030908e-09 -2.275098990249169e-09 2.308164890889731e-09
3.607589915947044e+00 2.711712271963628e-02 9.134562478949346e-01 7.607429381523983e-04 -7.986025745699874e-04 4.883108003088220e-05 -8.087240958668258e-04 4.818307872571357e-05 -5.607199832390293e+00 5.947824705015752e-02 2.004899897337287e+00 8.771896729176753e-04 5.347899683635627e-04 6.572396119118714e-05 -8.085165224271556e-04 4.174462208136657e-05 4.319639074660673e-09 1.878473317611099e-09 1.742613472716118e-09 2.384474376982423e-09 -2.267434985856985e-09 2.321609075488312e-09
3.610408490918928e+00 2.704079868925890e-02 9.138063057007050e-01 7.597977945045853e-04 -8.012692661035766e-04 4.847033351385634e-05 -8.028098365109096e-04 4.832206995003840e-05 -5.611878066593973e+00 5.948919461928557e-02 2.010786790655868e+00 8.809869301459991e-04 5.300807994432906e-04 6.599045766830944e-05 -8.132599719446090e-04 4.151747569293489e-05 4.354740503272941e-09 1.870691081397048e-09 1.723700787913440e-09 2.349373230944465e-09 -2.259579175459164e-09 2.335022444256404e-09
3.613304206986462e+00 2.696260947553255e-02 9.141655314748742e-01 7.588263762888497e-04 -8.039514437804507e-04 4.810498272787168e-05 -7.967475537991703e-04 4.846659548156725e-05 -5.616675819056784e+00 5.950029616119672e-02 2.016852897116617e+00 8.848542946302577e-04 5.252120453532650e-04 6.626317283903316e-05 -8.181114974211134e-04 4.128330181929324e-05 4.390808074695583e-09 1.862372740440903e-09 1.704311009102860e-09 2.314089363248832e-09 -2.251190312210985e-09 2.349010877573875e-09
3.616157488851154e+00 2.688578720081176e-02 9.145190847705443e-01 7.578663139326640e-04 -8.065376209132899e-04 4.775068345526115e-05 -7.907905040294938e-04 4.861084738007103e-05 -5.621394797871608e+00 5.951105865383709e-02 2.022848083030824e+00 8.886265931487202e-04 5.203844219765385e-04 6.653081602674219e-05 -8.228702725670511e-04 4.105179001307510e-05 4.426349481184216e-09 1.853855952576068e-09 1.685249463277612e-09 2.280127770444551e-09 -2.242615923317261e-09 2.363014483008558e-09
3.618972675396435e+00 2.681020513315210e-02 9.148675202503824e-01 7.569139972845472e-04 -8.090343093496132e-04 4.740704099098661e-05 -7.849314101029749e-04 4.875501397679780e-05 -5.626042530331282e+00 5.952147902350859e-02 2.028780742410201e+00 8.923083924520670e-04 5.155920717839712e-04 6.679383110676255e-05 -8.275443649074400e-04 4.082265511913837e-05 4.461415873918720e-09 1.845141280861176e-09 1.666489170976114e-09 2.247427535521085e-09 -2.233864311252809e-09 2.377051387877749e-09
3.621806365041954e+00 2.673434087112347e-02 9.152178461984215e-01 7.559482131503030e-04 -8.114925032692958e-04 4.706738830667688e-05 -7.790546938545517e-04 4.890194988338044e-05 -5.630712554891629e+00 5.953174661272891e-02 2.034769999355875e+00 8.959733510142320e-04 5.107391641950187e-04 6.705750990765364e-05 -8.322279023797629e-04 4.059133366317035e-05 4.496709635015065e-09 1.836056893138175e-09 1.647656368554826e-09 2.215339042011503e-09 -2.224772715096036e-09 2.391400702396652e-09
3.624589081760861e+00 2.666005018671647e-02 9.155614783212886e-01 7.549908499560866e-04 -8.138533828377094e-04 4.674016309272634e-05 -7.733065762420757e-04 4.904793548108650e-05 -5.635290539976249e+00 5.954159647429883e-02 2.040668740597591e+00 8.995334772828610e-04 5.059453867973570e-04 6.731540025771329e-05 -8.368063711620256e-04 4.036354475554965e-05 4.531363111856147e-09 1.826831050727396e-09 1.629215745233260e-09 2.184642845934658e-09 -2.215580424713056e-09 2.405699974956823e-09
3.627380219372227e+00 2.658574206825268e-02 9.159057572899373e-01 7.540199172868145e-04 -8.161688807794565e-04 4.641837258036221e-05 -7.675661167621955e-04 4.919589872068912e-05 -5.639874422563326e+00 5.955123190499438e-02 2.046602504994785e+00 9.030686799045630e-04 5.011092728391634e-04 6.757302617499361e-05 -8.413779374727136e-04 4.013447792476447e-05 4.566113866446371e-09 1.817274070235059e-09 1.610776318293406e-09 2.154665313009323e-09 -2.206110311638647e-09 2.420236450936302e-09
3.630178837278745e+00 2.651144275063705e-02 9.162505601300730e-01 7.530340238506697e-04 -8.184380826914319e-04 4.610223783317613e-05 -7.618376190854536e-04 4.934559935542780e-05 -5.644462646627119e+00 5.956063992598321e-02 2.052569471215778e+00 9.065823233528260e-04 4.962324205305104e-04 6.783028883817628e-05 -8.459408649628267e-04 3.990424376767501e-05 4.600948083870422e-09 1.807386895365043e-09 1.592348670670030e-09 2.125416333226737e-09 -2.196378025545210e-09 2.434988175746396e-09
3.632930918488926e+00 2.643858141333426e-02 9.165892356779226e-01 7.520510016547741e-04 -8.206188960529889e-04 4.579770463738667e-05 -7.562333814666903e-04 4.949387259150493e-05 -5.648966889102345e+00 5.956964125802461e-02 2.058454139222507e+00 9.100136515032937e-04 4.914097391719853e-04 6.808224287130636e-05 -8.504075141692555e-04 3.967733634650195e-05 4.635191794387546e-09 1.797367073740512e-09 1.574291019553444e-09 2.097429750053309e-09 -2.186591935085277e-09 2.449643424104123e-09
3.635682956259235e+00 2.636592146600986e-02 9.169275103548455e-01 7.510532719539484e-04 -8.227498728307983e-04 4.549937282680969e-05 -7.506600592277331e-04 4.964290545312103e-05 -5.653463522759842e+00 5.957839569058608e-02 2.064355525426987e+00 9.134291242295944e-04 4.865606343349953e-04 6.833317017510296e-05 -8.548538703866836e-04 3.944997451783745e-05 4.669422146179580e-09 1.787053271684515e-09 1.556300489458024e-09 2.070192927633028e-09 -2.176608807021499e-09 2.464418061827514e-09
3.638439793042421e+00 2.629333502434825e-02 9.172659724784500e-01 7.500378436212931e-04 -8.248351063329152e-04 4.520656710442377e-05 -7.451099339272330e-04 4.979263446751614e-05 -5.657960539088525e+00 5.958692351429321e-02 2.070284087558974e+00 9.168439937244654e-04 4.816767014011483e-04 6.858351005162396e-05 -8.592877281319285e-04 3.922179770716155e-05 4.703697851001205e-09 1.776427049087971e-09 1.538349415381503e-09 2.043633709366769e-09 -2.166428310079633e-09 2.479306447215676e-09
3.641145356543281e+00 2.622229288463676e-02 9.175977415946810e-01 7.490247127064975e-04 -8.268342125889802e-04 4.492486322260493e-05 -7.396972219567822e-04 4.993965454888516e-05 -5.662366769115579e+00 5.959506648245031e-02 2.076118847242674e+00 9.201991605588475e-04 4.768581285432305e-04 6.882819794378600e-05 -8.636194500278474e-04 3.899749796898952e-05 4.737320832188986e-09 1.765712440610459e-09 1.520804847841342e-09 2.018243335569762e-09 -2.156280174716050e-09 2.493969096461986e-09
3.643879558047282e+00 2.615069377978869e-02 9.179326145323173e-01 7.479831913662126e-04 -8.288073833625885e-04 4.464557658050384e-05 -7.342635532313343e-04 5.008792646764231e-05 -5.666812569520463e+00 5.960308063864407e-02 2.082031962238073e+00 9.236049488145782e-04 4.719631023834351e-04 6.907447585057593e-05 -8.679772733930594e-04 3.877049691580222e-05 4.771283214031797e-09 1.754597119439005e-09 1.503151431098229e-09 1.993227508205633e-09 -2.145885702139955e-09 2.508800377827944e-09
3.646589145098858e+00 2.607993210927984e-02 9.182640603334998e-01 7.469326443001892e-04 -8.307166724796245e-04 4.437381149902960e-05 -7.289166524938087e-04 5.023416880214715e-05 -5.671211473932764e+00 5.961082510449675e-02 2.087908331994038e+00 9.270070048677577e-04 4.670870884664376e-04 6.931754826941305e-05 -8.722763405905806e-04 3.854525744635318e-05 4.804922498082409e-09 1.743297520058384e-09 1.485736871605645e-09 1.969035146951412e-09 -2.135466509926633e-09 2.523471715242614e-09
3.649294115826373e+00 2.600948198207077e-02 9.185945232696897e-01 7.458648036308577e-04 -8.325775753733840e-04 4.410708257882732e-05 -7.236182876664562e-04 5.037906353884649e-05 -5.675596210221378e+00 5.961837858379816e-02 2.093791089981911e+00 9.304424743707872e-04 4.621946846933571e-04 6.955922931748258e-05 -8.765487688381491e-04 3.832016494616964e-05 4.838486383242129e-09 1.731735449815927e-09 1.468435041501648e-09 1.945434733615492e-09 -2.124967493493728e-09 2.538050043051132e-09
3.651969749736454e+00 2.593998314827603e-02 9.189209819631367e-01 7.447890428350613e-04 -8.343747307008589e-04 4.384730585991664e-05 -7.184179864293122e-04 5.052089971288892e-05 -5.679926992845450e+00 5.962569562813690e-02 2.099626195202302e+00 9.338917723772732e-04 4.573312396828516e-04 6.979733348514175e-05 -8.807559581332349e-04 3.809732412731759e-05 4.871667761636088e-09 1.720022486597862e-09 1.451406105661895e-09 1.922586231173080e-09 -2.114506201391279e-09 2.552361307799780e-09
3.654638669014458e+00 2.587084373198177e-02 9.192461953250918e-01 7.436959602446832e-04 -8.361249819454593e-04 4.359173264685784e-05 -7.132727186469828e-04 5.066049889087025e-05 -5.684240739522636e+00 5.963286306076150e-02 2.105462685683379e+00 9.373955414695657e-04 4.524562884895544e-04 7.003389871486766e-05 -8.849339546164837e-04 3.787489819872453e-05 4.904746969204342e-09 1.708065815604527e-09 1.434507913563747e-09 1.900239155155131e-09 -2.104015438253198e-09 2.566486147871866e-09
3.657295370797257e+00 2.580220383355881e-02 9.195694870555408e-01 7.425873509641475e-04 -8.378259137687220e-04 4.334035510480179e-05 -7.081942844706140e-04 5.079719298926404e-05 -5.688528805072040e+00 5.963989045507988e-02 2.111288385547602e+00 9.409581227247697e-04 4.475802981450440e-04 7.026845338138117e-05 -8.890744460770332e-04 3.765339102515526e-05 4.937655540611339e-09 1.695893651915192e-09 1.417777855693243e-09 1.878386380610318e-09 -2.093536917773857e-09 2.580354815588536e-09
3.659937447554118e+00 2.573412240831393e-02 9.198905599114713e-01 7.414638715315939e-04 -8.394772503312093e-04 4.309283908767291e-05 -7.031881101321239e-04 5.093050337171254e-05 -5.692787587450750e+00 5.964679663342325e-02 2.117097802758660e+00 9.445868792349718e-04 4.427081993758430e-04 7.050080560994504e-05 -8.931740717419680e-04 3.743304870637665e-05 4.970363591651257e-09 1.683521782731987e-09 1.401233135453966e-09 1.856992780636070e-09 -2.083099797724860e-09 2.593916173696023e-09
3.661842141065869e+00 2.568515344257222e-02 9.201217317827000e-01 7.405014162261604e-04 -8.406269785381512e-04 4.292257609656665e-05 -6.996746703217253e-04 5.106301412752843e-05 -5.695854726318829e+00 5.965151857734825e-02 2.121295630932625e+00 9.472488858280658e-04 4.391817761619630e-04 7.066776415943064e-05 -8.961184635189490e-04 3.727421749876663e-05 4.993932891292911e-09 1.674436005943060e-09 1.389367290145360e-09 1.842347538765555e-09 -2.078078234087178e-09 2.607431411788168e-09
3.663424314331382e+00 2.564454721099250e-02 9.203135163743857e-01 7.395576390038301e-04 -8.415154885881604e-04 4.277424505801506e-05 -6.969889442337949e-04 5.116705091721162e-05 -5.698401958648982e+00 5.965523394245521e-02 2.124788851215567e+00 9.494825052679178e-04 4.362437142794232e-04 7.080617118075121e-05 -8.985578396588207e-04 3.714242057776874e-05 5.013513877277844e-09 1.666773818993374e-09 1.379559406375858e-09 1.829636040283126e-09 -2.075169871452534e-09 2.618067099564527e-09
3.665039011440525e+00 2.560317244759058e-02 9.205090041746863e-01 7.385869104843503e-04 -8.423842080042417e-04 4.261297626067273e-05 -6.943723434511444e-04 5.123692662835117e-05 -5.701001309903014e+00 5.965904242317953e-02 2.128359689991950e+00 9.517910360690124e-04 4.332372382721376e-04 7.094717695629536e-05 -9.010419761873328e-04 3.700801286316338e-05 5.033501918067887e-09 1.658853432199641e-09 1.369593016080066e-09 1.815865745792658e-09 -2.071318821108871e-09 2.625222650319041e-09
3.666907320356185e+00 2.555538246935999e-02 9.207348912393302e-01 7.374543981339256e-04 -8.433620507767439e-04 4.242120567947600e-05 -6.914214533319351e-04 5.129516859579111e-05 -5.704008682331648e+00 5.966346720002452e-02 2.132498715207316e+00 9.544951249724131e-04 4.297485565055918e-04 7.111002489659396e-05 -9.039098717939168e-04 3.685258830165350e-05 5.056635640794212e-09 1.649567554178337e-09 1.358113264531168e-09 1.799558691300407e-09 -2.066315167580374e-09 2.631194321270635e-09
3.669018624562531e+00 2.550148420069974e-02 9.209897590788297e-01 7.361627895344925e-04 -8.444441789463868e-04 4.220241414463085e-05 -6.881385364444434e-04 5.134834480632614e-05 -5.707406965628438e+00 5.966848633020090e-02 2.137185551779654e+00 9.575883135196327e-04 4.257933115659852e-04 7.129366303988878e-05 -9.071427388945676e-04 3.667706041741933e-05 5.082786389645202e-09 1.638920345597268e-09 1.345206760863028e-09 1.781043759634938e-09 -2.060353013068656e-09 2.636652514349361e-09
3.671373808065270e+00 2.544149419727791e-02 9.212735616973299e-01 7.347074982215340e-04 -8.456298008566547e-04 4.195836307572078e-05 -6.845151277861905e-04 5.140144402764047e-05 -5.711197608837554e+00 5.967410208940678e-02 2.142425662661560e+00 9.610782811803025e-04 4.213652137065416e-04 7.149802708500238e-05 -9.107391488269659e-04 3.648140365035908e-05 5.111967877047734e-09 1.626852801529354e-09 1.330892812300433e-09 1.760504231994009e-09 -2.053540743666199e-09 2.642108448126657e-09
